,Timestamp Line,YouTube Link
618126,,https://www.youtube.com/watch?v=rgU0cVEhaNg
618127,- 27:04: Lat Engagement and Elbow Tuck,https://www.youtube.com/watch?v=rgU0cVEhaNg
618128,    - 27:04: Draw down into the lats and tuck elbows in.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618129,    - 27:04: Rock up and lean with the movement.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618130,,https://www.youtube.com/watch?v=rgU0cVEhaNg
618131,- 27:29: Setting Shoulders and Activating Lats,https://www.youtube.com/watch?v=rgU0cVEhaNg
618132,    - 27:29: Keep shoulders low and aligned with the midline.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618133,    - 27:29: Engage the lats and extend smoothly.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618134,,https://www.youtube.com/watch?v=rgU0cVEhaNg
618135,- 27:59: Catching and Throwing: Fluidity With Weight,https://www.youtube.com/watch?v=rgU0cVEhaNg
618136,    - 27:59: Allow the elbow to break and muscles to relax.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618137,    - 27:59: Catch and toss the weight fluidly.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618138,,https://www.youtube.com/watch?v=rgU0cVEhaNg
618139,- 28:23: Tricep Engagement and Relaxed Pressure,https://www.youtube.com/watch?v=rgU0cVEhaNg
618140,    - 28:23: Remain loose; do not over-flex the tricep.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618141,    - 28:23: Let the elbow naturally give way.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618142,,https://www.youtube.com/watch?v=rgU0cVEhaNg
618143,- 28:52: Pulling and Compact Movement,https://www.youtube.com/watch?v=rgU0cVEhaNg
618144,    - 28:52: Pull everything tightly in.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618145,"    - 28:52: Reach overhead, tossing downward forcefully.",https://www.youtube.com/watch?v=rgU0cVEhaNg
618146,,https://www.youtube.com/watch?v=rgU0cVEhaNg
618147,- 29:28: Activating and Mobilizing Muscles,https://www.youtube.com/watch?v=rgU0cVEhaNg
618148,    - 29:28: Wake up dormant muscles and fill in weak spots.,https://www.youtube.com/watch?v=rgU0cVEhaNg
618149,    - 29:28: Create space and openness throughout the body [AI KNOWLEDGE]({}).,https://www.youtube.com/watch?v=rgU0cVEhaNg
618150,,
618151,,
618152,- 00:00: Introduction to Hip Replacement Surgery,https://www.youtube.com/watch?v=2XPgn77oOg4
618153,    - 00:00: The speaker jokes about getting a BBL after hitting a follower milestone.,https://www.youtube.com/watch?v=2XPgn77oOg4
618154,"    - 00:00: He mentions this is his annual surgery, now addressing his other hip.",https://www.youtube.com/watch?v=2XPgn77oOg4
618155,"    - 00:38: He’s having his left hip replaced, since his right hip is already artificial.",https://www.youtube.com/watch?v=2XPgn77oOg4
618156,,https://www.youtube.com/watch?v=2XPgn77oOg4
618157,- 00:58: Consultation with the Doctor,https://www.youtube.com/watch?v=2XPgn77oOg4
618158,"    - 00:58: They revisit details of the previous operation, including the incision site.",https://www.youtube.com/watch?v=2XPgn77oOg4
618159,    - 00:58: The doctor outlines possible nerve damage and expected loss of sensation.,https://www.youtube.com/watch?v=2XPgn77oOg4
618160,"    - 01:21: They discuss concerns about muscle function, particularly glute weakness.",https://www.youtube.com/watch?v=2XPgn77oOg4
618161,,https://www.youtube.com/watch?v=2XPgn77oOg4
618162,- 02:05: Experiencing Hip Pain,https://www.youtube.com/watch?v=2XPgn77oOg4
618163,    - 02:05: The speaker recalls when hip pain first began.,https://www.youtube.com/watch?v=2XPgn77oOg4
618164,    - 02:05: He shares how pain has limited his movement and activity.,https://www.youtube.com/watch?v=2XPgn77oOg4
618165,"    - 02:29: The pain is described as having a ""frozen"" sensation.",https://www.youtube.com/watch?v=2XPgn77oOg4
618166,,https://www.youtube.com/watch?v=2XPgn77oOg4
618167,- 02:51: Recovery Expectations,https://www.youtube.com/watch?v=2XPgn77oOg4
618168,    - 02:51: They discuss a 6-week recovery timeline.,https://www.youtube.com/watch?v=2XPgn77oOg4
618169,    - 02:51: The goal is to walk with a cane or walker within 5 days to 2 weeks.,https://www.youtube.com/watch?v=2XPgn77oOg4
618170,    - 03:14: He recounts an anecdote of someone walking soon after hip replacement.,https://www.youtube.com/watch?v=2XPgn77oOg4
618171,    - 03:34: The doctor notes that recovery differs between front (anterior) and back (posterior) approaches.,https://www.youtube.com/watch?v=2XPgn77oOg4
618172,,https://www.youtube.com/watch?v=2XPgn77oOg4
618173,- 03:51: Preparing for Surgery in Montreal,https://www.youtube.com/watch?v=2XPgn77oOg4
618174,    - 03:51: The speaker shares he's about to receive a new hip.,https://www.youtube.com/watch?v=2XPgn77oOg4
618175,    - 03:51: Gives a shout out to Game Ready for providing an ice compression device.,https://www.youtube.com/watch?v=2XPgn77oOg4
618176,    - 03:51: Acknowledges arrangements made with Pathway and Dr. Rodriguez.,https://www.youtube.com/watch?v=2XPgn77oOg4
618177,,https://www.youtube.com/watch?v=2XPgn77oOg4
618178,- 04:59: Pre-Surgery,https://www.youtube.com/watch?v=2XPgn77oOg4
618179,    - 04:59: Arriving for the procedure and meeting Dr. Rodriguez.,https://www.youtube.com/watch?v=2XPgn77oOg4
618180,    - 05:28: Expressing nerves and anticipation about anesthesia.,https://www.youtube.com/watch?v=2XPgn77oOg4
618181,,https://www.youtube.com/watch?v=2XPgn77oOg4
618182,- 06:22: Post-Surgery,https://www.youtube.com/watch?v=2XPgn77oOg4
618183,"    - 06:22: Waking up post-operation, feeling the anesthesia’s after-effects.",https://www.youtube.com/watch?v=2XPgn77oOg4
618184,    - 06:22: Craving comfort food immediately after surgery.,https://www.youtube.com/watch?v=2XPgn77oOg4
618185,,https://www.youtube.com/watch?v=2XPgn77oOg4
618186,- 06:47: Doctor's Update After Surgery,https://www.youtube.com/watch?v=2XPgn77oOg4
618187,    - 06:47: Doctor reports a small incision and a smooth procedure.,https://www.youtube.com/watch?v=2XPgn77oOg4
618188,"    - 06:47: X-rays are positive, and leg lengths are even.",https://www.youtube.com/watch?v=2XPgn77oOg4
618189,    - 07:20: The doctor explains the depth of sedation used during surgery.,https://www.youtube.com/watch?v=2XPgn77oOg4
618190,,https://www.youtube.com/watch?v=2XPgn77oOg4
618191,- 07:43: Immediate Post-Op Feelings,https://www.youtube.com/watch?v=2XPgn77oOg4
618192,    - 07:43: The lingering effects of anesthesia are noted.,https://www.youtube.com/watch?v=2XPgn77oOg4
618193,    - 07:43: Joking about getting a tattoo to cover the scar.,https://www.youtube.com/watch?v=2XPgn77oOg4
618194,    - 07:43: Ready and motivated to return to the gym.,https://www.youtube.com/watch?v=2XPgn77oOg4
618195,,https://www.youtube.com/watch?v=2XPgn77oOg4
618196,- 08:37: Leaving the Hospital,https://www.youtube.com/watch?v=2XPgn77oOg4
618197,    - 08:37: Humorously claims increased intelligence post-surgery.,https://www.youtube.com/watch?v=2XPgn77oOg4
618198,    - 08:37: Maintains levity throughout the discharge process.,https://www.youtube.com/watch?v=2XPgn77oOg4
618199,    - 08:37: Uses a walker for initial mobility.,https://www.youtube.com/watch?v=2XPgn77oOg4
618200,,https://www.youtube.com/watch?v=2XPgn77oOg4
618201,- 09:32: First Days of Recovery,https://www.youtube.com/watch?v=2XPgn77oOg4
618202,    - 09:32: Continues using the walker during the first week for swelling and soreness.,https://www.youtube.com/watch?v=2XPgn77oOg4
618203,    - 09:32: Comments on the length and appearance of the surgical scar.,https://www.youtube.com/watch?v=2XPgn77oOg4
618204,,https://www.youtube.com/watch?v=2XPgn77oOg4
618205,- 10:02: Recovery Mindset,https://www.youtube.com/watch?v=2XPgn77oOg4
618206,    - 10:02: Focuses on nutrition and medication for pain control.,https://www.youtube.com/watch?v=2XPgn77oOg4
618207,    - 10:02: Highlights how hip replacement transforms quality of life [AI KNOWLEDGE]({}).,https://www.youtube.com/watch?v=2XPgn77oOg4
618208,,https://www.youtube.com/watch?v=2XPgn77oOg4
618209,- 10:31: One Week Post-Op,https://www.youtube.com/watch?v=2XPgn77oOg4
618210,    - 10:31: Describes benefits of cold compression therapy.,https://www.youtube.com/watch?v=2XPgn77oOg4
618211,    - 10:31: Progressing with the walker.,https://www.youtube.com/watch?v=2XPgn77oOg4
618212,,https://www.youtube.com/watch?v=2XPgn77oOg4
618213,- 11:06: Follow-Up Appointment,https://www.youtube.com/watch?v=2XPgn77oOg4
618214,    - 11:06: Undergoes an x-ray to rule out dislocation.,https://www.youtube.com/watch?v=2XPgn77oOg4
618215,    - 11:06: Doctor drains fluid from the incision as needed.,https://www.youtube.com/watch?v=2XPgn77oOg4
618216,    - 11:06: Receives aftercare instructions for the surgical site.,https://www.youtube.com/watch?v=2XPgn77oOg4
618217,,https://www.youtube.com/watch?v=2XPgn77oOg4
618218,- 12:16: Restrictions and Precautions,https://www.youtube.com/watch?v=2XPgn77oOg4
618219,"    - 12:16: Doctor forbids swimming, hot tubs, and baths.",https://www.youtube.com/watch?v=2XPgn77oOg4
618220,    - 12:16: Emphasis on continuing to use the walker for safety.,https://www.youtube.com/watch?v=2XPgn77oOg4
618221,,https://www.youtube.com/watch?v=2XPgn77oOg4
618222,- 12:38: Mobility Aids,https://www.youtube.com/watch?v=2XPgn77oOg4
618223,    - 12:38: Discussion on transitioning from walker to cane.,https://www.youtube.com/watch?v=2XPgn77oOg4
618224,    - 12:38: X-rays will determine when a cane is appropriate.,https://www.youtube.com/watch?v=2XPgn77oOg4
618225,,https://www.youtube.com/watch?v=2XPgn77oOg4
618226,- 12:59: Progress and Anecdotes,https://www.youtube.com/watch?v=2XPgn77oOg4
618227,    - 12:59: Feeling “more robotic” following surgery.,https://www.youtube.com/watch?v=2XPgn77oOg4
618228,    - 12:59: Shares a story about someone’s curiosity regarding his walker.,https://www.youtube.com/watch?v=2XPgn77oOg4
618229,,https://www.youtube.com/watch?v=2XPgn77oOg4
618230,- 13:30: Comparing Surgical Approaches,https://www.youtube.com/watch?v=2XPgn77oOg4
618231,    - 13:30: Breaks down the differences between anterior and posterior hip approaches.,https://www.youtube.com/watch?v=2XPgn77oOg4
618232,    - 13:59: Anterior approach is highlighted for faster recovery [AI KNOWLEDGE]({}).,https://www.youtube.com/watch?v=2XPgn77oOg4
618233,,https://www.youtube.com/watch?v=2XPgn77oOg4
618234,- 14:29: Choosing Private Surgery,https://www.youtube.com/watch?v=2XPgn77oOg4
618235,    - 14:29: Explains the choice to opt for private rather than public surgery.,https://www.youtube.com/watch?v=2XPgn77oOg4
618236,    - 14:55: Acknowledges Canada’s universal health care and its limitations.,https://www.youtube.com/watch?v=2XPgn77oOg4
618237,,https://www.youtube.com/watch?v=2XPgn77oOg4
618238,- 15:22: Quality of Life Improvement,https://www.youtube.com/watch?v=2XPgn77oOg4
618239,    - 15:22: Emphasizes the major impact of hip pain on daily life.,https://www.youtube.com/watch?v=2XPgn77oOg4
618240,    - 15:49: Notes visible daily improvements after surgery.,https://www.youtube.com/watch?v=2XPgn77oOg4
618241,,https://www.youtube.com/watch?v=2XPgn77oOg4
618242,- 16:17: Recovery Progress,https://www.youtube.com/watch?v=2XPgn77oOg4
618243,    - 16:17: Walking with a walker and gradually resuming light exercise.,https://www.youtube.com/watch?v=2XPgn77oOg4
618244,    - 16:46: Expresses appreciation for Dr. Rodriguez’s attentive care.,https://www.youtube.com/watch?v=2XPgn77oOg4
618245,,https://www.youtube.com/watch?v=2XPgn77oOg4
618246,- 17:15: Doctor-Patient Relationship,https://www.youtube.com/watch?v=2XPgn77oOg4
618247,    - 17:15: Contrasts typical surgeon-patient relationships found in Canada.,https://www.youtube.com/watch?v=2XPgn77oOg4
618248,"    - 17:37: Values the personal, supportive bond with Dr. Rodriguez.",https://www.youtube.com/watch?v=2XPgn77oOg4
618249,,https://www.youtube.com/watch?v=2XPgn77oOg4
618250,- 18:00: Conclusion,https://www.youtube.com/watch?v=2XPgn77oOg4
618251,    - 18:00: Expresses overall satisfaction with the surgical outcome and recovery.,https://www.youtube.com/watch?v=2XPgn77oOg4
618252,    - 18:00: Thanks viewers for their support and encouragement.,https://www.youtube.com/watch?v=2XPgn77oOg4
618253,,
618254,,
618255,- 00:07: Deadlifts: Not Essential for Bodybuilders,https://www.youtube.com/watch?v=qDTxhXnDCW8
618256,    - 00:07: Deadlifts carry a significant risk of injury.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618257,    - 00:07: Proper deadlift technique is complex and demands extensive training.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618258,    - 01:26: Deadlifts do not specifically isolate the back muscles.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618259,,https://www.youtube.com/watch?v=qDTxhXnDCW8
618260,- 00:38: The Most Challenging Compound Movements,https://www.youtube.com/watch?v=qDTxhXnDCW8
618261,"    - 00:38: Deadlifts, barbell squats, and flat bench press are among the most technically demanding lifts.",https://www.youtube.com/watch?v=qDTxhXnDCW8
618262,    - 00:38: Mastery of these lifts is a lifelong endeavor.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618263,    - 01:03: Even experienced lifters constantly adjust and perfect their technique.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618264,,https://www.youtube.com/watch?v=qDTxhXnDCW8
618265,- 02:15: Correct Form for Standing Bicep Curls,https://www.youtube.com/watch?v=qDTxhXnDCW8
618266,    - 02:15: Prevent rocking or swinging to maintain strict form during bicep curls.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618267,    - 02:40: Incorrect wrist alignment or hand positioning can compromise technique.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618268,"    - 09:13: Create space between the arm and body, anchoring the tricep and lat for stability.",https://www.youtube.com/watch?v=qDTxhXnDCW8
618269,    - 03:27: Keep elbows tucked and curl using the inside edge of the biceps.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618270,,https://www.youtube.com/watch?v=qDTxhXnDCW8
618271,- 04:13: Rocking: Technique and Application in Bicep Curls,https://www.youtube.com/watch?v=qDTxhXnDCW8
618272,    - 04:13: Rocking can help preserve posture and achieve full range of motion during curls [AI KNOWLEDGE]({}).,https://www.youtube.com/watch?v=qDTxhXnDCW8
618273,    - 04:39: Maintain a raised chin and locked triceps to guard against hyperextension.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618274,    - 05:04: The movement should mimic pressing from beneath the weight.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618275,,https://www.youtube.com/watch?v=qDTxhXnDCW8
618276,- 05:55: Managing Heavier Weights Through Rocking,https://www.youtube.com/watch?v=qDTxhXnDCW8
618277,    - 05:55: The use of rocking increases as weights become heavier.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618278,"    - 06:26: Focus on distributing tension and relaxation through the back, not just the arms.",https://www.youtube.com/watch?v=qDTxhXnDCW8
618279,    - 06:51: Ensure constant pressure is maintained in the back for control.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618280,,https://www.youtube.com/watch?v=qDTxhXnDCW8
618281,- 07:15: Form Should Always Come First,https://www.youtube.com/watch?v=qDTxhXnDCW8
618282,"    - 07:15: Increasing intensity is important, but not if it sacrifices form.",https://www.youtube.com/watch?v=qDTxhXnDCW8
618283,"    - 07:43: If technique deteriorates with heavier loads, reduce the weight to maintain quality reps.",https://www.youtube.com/watch?v=qDTxhXnDCW8
618284,"    - 08:04: Progress is measured by proper execution, not just lifting heavier.",https://www.youtube.com/watch?v=qDTxhXnDCW8
618285,,https://www.youtube.com/watch?v=qDTxhXnDCW8
618286,- 08:27: Equipment and Weight Restrictions,https://www.youtube.com/watch?v=qDTxhXnDCW8
618287,    - 08:27: Equipment has maximum weight tolerances for user safety and durability.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618288,    - 08:52: Gyms commonly cap dumbbell weights to minimize risk of injury.,https://www.youtube.com/watch?v=qDTxhXnDCW8
618289,"    - 09:13: Novice lifters often chase maximum weights, increasing the likelihood of injury [AI KNOWLEDGE]({}).",https://www.youtube.com/watch?v=qDTxhXnDCW8
618290,,
618291,,
618292,- 00:06: Rear Delt Exercise Critique,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618293,    - 00:33: Critiquing Rear Delts on Pec Deck Machines,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618294,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618295,- 02:41: Machine Design and Purpose,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618296,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618297,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618298,- 03:34: Optimal Sets and Reps,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618299,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618300,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618301,- 05:35: Steroid Use and Workout Benefits,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618302,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618303,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618304,- 06:33: Electrical Stimulation Pads,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618305,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618306,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618307,- 08:04: Foolproof Shoulder Raises,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618308,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618309,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618310,- 11:51: Hand Strain and Grip Technique,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618311,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618312,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618313,- 14:36: Mastery: Basics vs. Advanced Techniques,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618314,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618315,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618316,- 16:02: Posture and Muscle Imbalances,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618317,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618318,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618319,- 18:04: Calluses as a Sign of Experience,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618320,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618321,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618322,- 18:50: Smith Machine for Beginners,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618323,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618324,,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618325,- 20:49: Gym Equipment and Distractions,https://www.youtube.com/watch?v=zlFc-8BFLVQ
618326,,
618327,,
618328,- 00:00: Introduction to Debunking Gym Influencers,https://www.youtube.com/watch?v=6cWLKAlDpII
618329,    - 00:00: The video opens with a playful take on critiquing bizarre gym exercises.,https://www.youtube.com/watch?v=6cWLKAlDpII
618330,    - 00:00: Each exercise is reviewed to see if it truly delivers any results.,https://www.youtube.com/watch?v=6cWLKAlDpII
618331,,https://www.youtube.com/watch?v=6cWLKAlDpII
618332,- 00:41: Analyzing a Lateral Raise Variation,https://www.youtube.com/watch?v=6cWLKAlDpII
618333,"    - 00:41: The exercise positions the elbow forward, enhancing the effectiveness of lateral raises.",https://www.youtube.com/watch?v=6cWLKAlDpII
618334,    - 00:41: This approach maintains correct form and encourages resisting outward.,https://www.youtube.com/watch?v=6cWLKAlDpII
618335,,https://www.youtube.com/watch?v=6cWLKAlDpII
618336,- 01:05: Critique of an Unnecessary Exercise,https://www.youtube.com/watch?v=6cWLKAlDpII
618337,    - 01:05: The move appears to cater to those unable to feel their delts working.,https://www.youtube.com/watch?v=6cWLKAlDpII
618338,"    - 01:05: With irony, the speaker suggests using a VB bar handle fitted with a fat grip for this purpose.",https://www.youtube.com/watch?v=6cWLKAlDpII
618339,,https://www.youtube.com/watch?v=6cWLKAlDpII
618340,- 01:39: Questionable Shoulder Mobility Exercise,https://www.youtube.com/watch?v=6cWLKAlDpII
618341,"    - 01:39: The motion hyperextends the shoulder, which may benefit some advanced bodybuilders.",https://www.youtube.com/watch?v=6cWLKAlDpII
618342,    - 01:39: The speaker questions both the exaggerated range of motion and its actual training value.,https://www.youtube.com/watch?v=6cWLKAlDpII
618343,,https://www.youtube.com/watch?v=6cWLKAlDpII
618344,- 02:06: Comparing Modern Exercises to the Past,https://www.youtube.com/watch?v=6cWLKAlDpII
618345,"    - 02:06: The commentator jokes about so-called ""innovative"" exercises from the 1970s.",https://www.youtube.com/watch?v=6cWLKAlDpII
618346,    - 02:06: He also expresses relief that Instagram wasn't around during that era.,https://www.youtube.com/watch?v=6cWLKAlDpII
618347,,https://www.youtube.com/watch?v=6cWLKAlDpII
618348,- 02:32: Critique of Weighted Push-ups,https://www.youtube.com/watch?v=6cWLKAlDpII
618349,"    - 02:32: Weighted push-ups are called ""stupid"" and flagged as dangerous by the speaker.",https://www.youtube.com/watch?v=6cWLKAlDpII
618350,    - 02:32: He cautions that pushing the bar off the back is risky and could cause injury.,https://www.youtube.com/watch?v=6cWLKAlDpII
618351,,https://www.youtube.com/watch?v=6cWLKAlDpII
618352,- 03:11: Push-ups as a Form of Bench Press,https://www.youtube.com/watch?v=6cWLKAlDpII
618353,    - 03:11: The speaker describes push-ups as an ideal pressing movement.,https://www.youtube.com/watch?v=6cWLKAlDpII
618354,    - 03:11: He urges thinking of push-ups as simply moving away from the bar rather than pushing it.,https://www.youtube.com/watch?v=6cWLKAlDpII
618355,,https://www.youtube.com/watch?v=6cWLKAlDpII
618356,- 03:35: A Bench Pressing Accident,https://www.youtube.com/watch?v=6cWLKAlDpII
618357,    - 03:35: He recounts a scenario where a lifter gets pinned and nearly choked by the barbell.,https://www.youtube.com/watch?v=6cWLKAlDpII
618358,    - 03:35: The importance of spotters and safety in lifting is highlighted.,https://www.youtube.com/watch?v=6cWLKAlDpII
618359,,https://www.youtube.com/watch?v=6cWLKAlDpII
618360,- 04:07: Introduction to New Gym Equipment,https://www.youtube.com/watch?v=6cWLKAlDpII
618361,    - 04:07: The speaker introduces and prepares to assess various new gym machines.,https://www.youtube.com/watch?v=6cWLKAlDpII
618362,    - 04:07: Initial skepticism is expressed toward some of the devices.,https://www.youtube.com/watch?v=6cWLKAlDpII
618363,,https://www.youtube.com/watch?v=6cWLKAlDpII
618364,- 04:48: First Impressions of a Chest Press Machine,https://www.youtube.com/watch?v=6cWLKAlDpII
618365,"    - 04:48: The device is described as ""training for dummies.""",https://www.youtube.com/watch?v=6cWLKAlDpII
618366,    - 04:48: An explanation is given on adjusting the bar and using shoulder pads properly.,https://www.youtube.com/watch?v=6cWLKAlDpII
618367,,https://www.youtube.com/watch?v=6cWLKAlDpII
618368,- 05:16: Evaluating the Chest Press Machine's Functionality,https://www.youtube.com/watch?v=6cWLKAlDpII
618369,    - 05:16: The machine is said to help start presses in the right position.,https://www.youtube.com/watch?v=6cWLKAlDpII
618370,"    - 05:16: Its range of motion is limited, with users constantly contacting the weight stack.",https://www.youtube.com/watch?v=6cWLKAlDpII
618371,,https://www.youtube.com/watch?v=6cWLKAlDpII
618372,- 05:40: Proper Form on the Chest Press Machine,https://www.youtube.com/watch?v=6cWLKAlDpII
618373,    - 05:40: The speaker stresses the importance of arching your back and lowering the bar to touch your chest.,https://www.youtube.com/watch?v=6cWLKAlDpII
618374,    - 05:40: He contrasts correct form with poor hand placement.,https://www.youtube.com/watch?v=6cWLKAlDpII
618375,,https://www.youtube.com/watch?v=6cWLKAlDpII
618376,- 06:05: Describing Correct Form and Limitations,https://www.youtube.com/watch?v=6cWLKAlDpII
618377,    - 06:05: Ideal technique involves arching the back with shoulders locked back while pushing out.,https://www.youtube.com/watch?v=6cWLKAlDpII
618378,    - 06:05: Machine limits prevent achieving greater depth due to the stack's design.,https://www.youtube.com/watch?v=6cWLKAlDpII
618379,,https://www.youtube.com/watch?v=6cWLKAlDpII
618380,- 06:27: Critique of Another Chest Machine,https://www.youtube.com/watch?v=6cWLKAlDpII
618381,    - 06:27: Another chest press machine is criticized for being too wide and potentially stressing the shoulder joint.,https://www.youtube.com/watch?v=6cWLKAlDpII
618382,    - 06:27: The rationale for separating the shoulder during this movement is questioned.,https://www.youtube.com/watch?v=6cWLKAlDpII
618383,,https://www.youtube.com/watch?v=6cWLKAlDpII
618384,- 06:51: Commentary on Athletic Exercises for Show,https://www.youtube.com/watch?v=6cWLKAlDpII
618385,"    - 06:51: The speaker notes the growing trend of flashy, athletic moves with little practical benefit.",https://www.youtube.com/watch?v=6cWLKAlDpII
618386,    - 06:51: He doubts the usefulness and necessity of these dynamic exercises.,https://www.youtube.com/watch?v=6cWLKAlDpII
618387,,https://www.youtube.com/watch?v=6cWLKAlDpII
618388,- 07:19: The Time Investment of Complex Exercises,https://www.youtube.com/watch?v=6cWLKAlDpII
618389,    - 07:19: He questions whether elaborate setups are worth the time and effort.,https://www.youtube.com/watch?v=6cWLKAlDpII
618390,"    - 07:19: Often, he suggests, the complexity exists just for the camera shot.",https://www.youtube.com/watch?v=6cWLKAlDpII
618391,,https://www.youtube.com/watch?v=6cWLKAlDpII
618392,- 07:42: The Importance of Focusing on Effective Training,https://www.youtube.com/watch?v=6cWLKAlDpII
618393,    - 07:42: The speaker warns that athletic maneuvers don't guarantee superior results.,https://www.youtube.com/watch?v=6cWLKAlDpII
618394,    - 07:42: Simpler alternatives like hanging leg raises are recommended [AI KNOWLEDGE]({}).,https://www.youtube.com/watch?v=6cWLKAlDpII
618395,,https://www.youtube.com/watch?v=6cWLKAlDpII
618396,- 08:08: The Purpose of Attention-Grabbing Exercises,https://www.youtube.com/watch?v=6cWLKAlDpII
618397,    - 08:08: He explains that outlandish exercises are mainly designed to attract eyeballs.,https://www.youtube.com/watch?v=6cWLKAlDpII
618398,    - 08:08: Viewers are advised to prioritize credible training sources.,https://www.youtube.com/watch?v=6cWLKAlDpII
618399,,https://www.youtube.com/watch?v=6cWLKAlDpII
618400,- 08:30: Caution Against Trying Crazy Gym Exercises,https://www.youtube.com/watch?v=6cWLKAlDpII
618401,    - 08:30: The speaker cautions against imitating bizarre exercises seen online.,https://www.youtube.com/watch?v=6cWLKAlDpII
618402,"    - 08:30: If something looks reckless, it probably is [AI KNOWLEDGE]({}).",https://www.youtube.com/watch?v=6cWLKAlDpII
618403,,https://www.youtube.com/watch?v=6cWLKAlDpII
618404,- 08:53: Preference for Traditional Gym Training,https://www.youtube.com/watch?v=6cWLKAlDpII
618405,    - 08:53: The speaker contrasts structured gym routines with improvised street workouts.,https://www.youtube.com/watch?v=6cWLKAlDpII
618406,    - 08:53: He expresses a strong preference for working out in a proper gym setting.,https://www.youtube.com/watch?v=6cWLKAlDpII
618407,,
618408,,
618409,**No transcript found 😶**,https://www.youtube.com/watch?v=jm8-HEITpM0
618410,,
618411,,
618412,- 00:00: Introduction & Toronto Pro Show Insights,https://www.youtube.com/watch?v=qPSx3dfDl1k
618413,    - 00:00: The speaker attended the Toronto Pro bodybuilding show.,https://www.youtube.com/watch?v=qPSx3dfDl1k
618414,    - 00:00: He described it as one of the lowest-caliber pro shows he's witnessed.,https://www.youtube.com/watch?v=qPSx3dfDl1k
618415,    - 00:33: He noted many professionals training in preparation for the event.,https://www.youtube.com/watch?v=qPSx3dfDl1k
618416,,https://www.youtube.com/watch?v=qPSx3dfDl1k
618417,- 00:33: Overdeveloped Upper Bodies & Restricted Mobility,https://www.youtube.com/watch?v=qPSx3dfDl1k
618418,"    - 00:33: Numerous competitors displayed excessive development in the front delts, traps, and upper back.",https://www.youtube.com/watch?v=qPSx3dfDl1k
618419,"    - 00:33: This resulted in ""top-heavy"" physiques with compromised mobility.",https://www.youtube.com/watch?v=qPSx3dfDl1k
